id,twitter_query,followers_count,statuses_count,favourites_count,name,listed_count,friends_count,cluster,messages_sent,messages_received,out_degree,in_degree,degree,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg
thehamiltondj,BTC,68,946,4450,Rob. Q. XRP,0,237,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7031473517417908,0.3454097509384155,7.373886585235596
themaryhopkin,LINK,0,0,0,Mary Hopkin,0,0,cluster_4,,,,,,,,,,
thewhalelounge,SHIB,0,0,0,💰💰 THE WHALE LOUNGE (OFFICIAL)💎💰🏆,0,0,cluster_4,,,,,,,,,,
uculeft,LINK,0,0,0,UCU Left,0,0,cluster_4,,,,,,,,,,
watchyourmout_h,LINK,0,0,0,xsoooo,0,0,cluster_4,,,,,,,,,,
westierocky,BTC,150,825,3576,Daniel $UST 🌕 ⚡🔺🎩✖️,2,803,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.38953059166669846,0.1723773181438446,6.621901750564575
yasu_monkey_v,BTC,286,6599,22467,Vモンキー,1,402,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
zeyneptunaboyl1,BTC,0,26,0,Zeynep Tunaboylu,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5580641627311707,0.07184530794620514,5.446722507476807
0_r120,BTC,5,323,100,بايع الورد,0,399,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9112065434455872,0.3523847460746765,3.633732795715332
4constellation,BTC,125,10884,5500,Gaznski Mask,4,3935,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.4467082719008128,0.1389264389872551,6.921556154886882
61mertkan616,BTC,11,119,151,BAHSEGİR'DE PAPARA YATIRIMI 100 TL,0,129,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
_congratsyouwon,BTC,133,17259,20200,SUPER BUSY,1,3442,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
_jbradleyy,ETH2,0,0,0,J.₿RΔDLΞȲ™️,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.05939912050962448,0.3258053660392761,5.750280380249023
abmr360d,SOL,0,0,0,AB17,0,0,cluster_4,,,,,,,,,,
adoptccanimals,LINK,0,0,0,AdoptMeContraCostaCA,0,0,cluster_4,,,,,,,,,,
adrianolemon,SOL,0,0,0,devil.,0,0,cluster_4,,,,,,,,,,
alienalliance__,LINK,0,0,0,Alien Alliance,0,0,cluster_4,,,,,,,,,,
auvancham,BTC,210,697,285,Cham Au Van,0,447,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
ayush_shah_25,DOGE,0,0,0,Nationalist Mumbaikar 🇮🇳| Shakti & Abhay Stan 🥰,0,0,cluster_4,,,,,,,,,,
bannet001,LINK,0,0,0,Bannet👑,0,0,cluster_4,,,,,,,,,,
bellatricexxx,LINK,0,0,0,Bella Trice,0,0,cluster_4,,,,,,,,,,
bellbellning,BTC,6,152,81,Bella Ningrum,0,68,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.90097576379776,0.25659772753715515,5.358325004577637
bircanklnc,BTC,9,651,1306,bircan kılınç,0,313,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.801397442817688,0.3640884757041931,9.105535507202148
blessingx_,BTC,177,38448,8447,🌼Grace🌼,0,2325,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
bononcityx,BTC,25,1027,254,ale/jfb,0,486,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
btc_altcoin34,BTC,18,44,392,Bitcoinci Ragazzo,0,56,cluster_4,4.0,5.0,3.0,2.0,5.0,9.0,-0.11,0.7097742855548859,0.29497169703245163,8.3146231174469
btcefra,BTC,43,1588,52,efra_btc,0,82,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.9286361336708069,0.3379795104265213,5.795669317245483
carolineb1_,LINK,0,0,0,bru,0,0,cluster_4,,,,,,,,,,
chtyigit,BTC,27,227,54,Yiğit,0,188,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5756949186325073,0.25816649198532104,10.823589324951172
cryptocrs97,BTC,5,118,154,Callum Smith,0,53,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4893818199634552,0.1406562775373459,5.548503875732422
cryptodragos,BTC,11,210,23,Taste-my-nft,0,77,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3775980770587921,0.3607740104198456,5.540835857391357
damnrandyx,ETH,2192,2433,12246,DAMN RANDY,6,2573,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.7720726728439331,0.2796616703271866,8.654839754104614
danboneh,ETH2,0,0,0,Dan Boneh,0,0,cluster_4,,,,,,,,,,
decryptospec,ETH,0,0,0,The Crypto Speculator,0,0,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.5136056244373322,0.3631554991006851,6.250199317932129
deeplyinme2,LINK,0,0,0,Chanel,0,0,cluster_4,,,,,,,,,,
dejen_art,ETH2,0,0,0,dejen.eth 🍌,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
dewhale08,BTC,25,390,172,Dewhale08,0,190,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.16131214797496796,0.22015801072120667,4.807905197143555
diyennur,BTC,0,15,7,Md Abduld Diyen,0,7,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.021593624725937843,0.31441569328308105,4.869964122772217
drmonke03739412,BTC,0,0,0,FOMORambo,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
elie_aurelie,ETH,0,0,0,Rien Rien,0,0,cluster_4,,,,,,,,,,
exoticethiopian,ETH,0,0,0,Dawit~MyEthiopia,0,0,cluster_4,,,,,,,,,,
farzadmsvi,ETH,0,0,0,♠️ farzadart.eth ♠️,0,0,cluster_4,,,,,,,,,,
fbakademi,SOL,0,0,0,Fenerbahçe Futbol Akademi,0,0,cluster_4,,,,,,,,,,
forrsquiggle,BTC,2,281,412,Forr,0,76,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.039948876947164536,0.27197322249412537,6.880212306976318
frikikustalari,LINK,0,0,0,FRİKİK_USTALARI,0,0,cluster_4,,,,,,,,,,
fsh01935,BTC,1,106,70,Farhad20,0,59,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
gech_4u,ETH,0,0,0,Getahun Mulugeta,0,0,cluster_4,,,,,,,,,,
gi_fted,SOL,0,0,0,Gi_fted,0,0,cluster_4,,,,,,,,,,
graffica,LINK,0,0,0,GRAFFICA cma,0,0,cluster_4,,,,,,,,,,
gulfspoon,DOGE,0,0,0,Spoonjm,0,0,cluster_4,,,,,,,,,,
gxuqwzizdpsd7px,BTC,95,1837,1170,あきたま,8,320,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
hama_blog,BTC,10,23,57,Hama,0,78,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,,,
harrison_astro,LINK,0,0,0,Harrison 🚀,0,0,cluster_4,,,,,,,,,,
harshbothra_,LINK,0,0,0,Harsh Bothra,0,0,cluster_4,,,,,,,,,,
haruthegoddess,LINK,0,0,0,Goddess Haru {2D findomme},0,0,cluster_4,,,,,,,,,,
hockeyhotbedpod,LINK,0,0,0,Hockey Hotbed,0,0,cluster_4,,,,,,,,,,
hunterbobbs,BTC,215,8310,46461,Pancu'nun Forması #53,0,915,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9332438707351685,0.24167050421237946,10.308906555175781
ijustine,ETH2,0,0,0,iJustine.eth 🎄,0,0,cluster_4,,,,,,,,,,
itsyagirlmoee,DOGE,0,0,0,Morgan Alexandra,0,0,cluster_4,,,,,,,,,,
jbsyam3,BTC,21,4743,3383,#LOVE YOURSELF JB€,0,1855,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3335876166820526,0.2764809727668762,10.78995418548584
jerusworld,ETH2,0,0,0,Jerri Y.,0,0,cluster_4,,,,,,,,,,
jmtokyos,SOL,0,0,0,nαnα ⋆ ᵕ̈,0,0,cluster_4,,,,,,,,,,
joe_moreau_80,BTC,16,560,622,Joseph.Moreau,0,233,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.21196413040161133,0.22909052670001984,5.950118541717529
jsvxc,LINK,0,0,0,Jake,0,0,cluster_4,,,,,,,,,,
kanutz30,ETH,0,0,0,S KAN NFT,0,0,cluster_4,,,,,,,,,,
kaydohs,BTC,515,7417,51640,jean🏃‍♂️,3,502,cluster_4,2.0,3.0,2.0,2.0,4.0,5.0,-0.2,0.6585157513618469,0.30936820805072784,6.1042258739471436
kinan_hamud,BTC,4,3,12,Kinan Hamoud,0,163,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
kingmakerart,LINK,0,0,0,Yeen Dad - Comms OPEN check website link,0,0,cluster_4,,,,,,,,,,
kristinincorp,BTC,92,893,532,Kristin,1,223,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.6159932017326355,0.19505154341459274,5.399071216583252
mainichi_happy1,BTC,4,2262,2193,平和が一番,11,33,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
mallorymoench,DOGE,0,0,0,Mallory Moench,0,0,cluster_4,,,,,,,,,,
maripacecilla,SOL,0,0,0,Mª Paz García Erans,0,0,cluster_4,,,,,,,,,,
melonakos,ETH2,0,0,0,John Melonakos,0,0,cluster_4,,,,,,,,,,
minostyle_0n0,BTC,262,5113,15144,【馬柱】りぷちシャワー@ファーマー,0,475,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916
mint_iglues,LINK,0,0,0,🦝R'CCOON ||| rv | aespa | snsd,0,0,cluster_4,,,,,,,,,,
muhammetkrgi25,SOL,0,0,0,Muhammet,0,0,cluster_4,,,,,,,,,,
nhungnt123,BTC,43,391,222,Health - Weight Loss,0,588,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
odisrius,LINK,0,0,0,Rakesh Nayak,0,0,cluster_4,,,,,,,,,,
oliviaakwena,ETH,0,0,0,Olivia O.,0,0,cluster_4,,,,,,,,,,
parejitaargenta,LINK,0,0,0,Parejita Argenta (+18) 13K,0,0,cluster_4,,,,,,,,,,
petejkim,ETH2,0,0,0,Pete Kim,0,0,cluster_4,,,,,,,,,,
pjie_m,BTC,1155,50575,69685,j.m ‐ 🎄,6,1493,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
polydexfi,LINK,0,0,0,CeloDEX | PolyDEX,0,0,cluster_4,,,,,,,,,,
punksparallel,ETH,0,0,0,ParallelPunks,0,0,cluster_4,,,,,,,,,,
realmelaningent,BTC,92,1575,1075,Vicky,0,809,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3335876166820526,0.2764809727668762,10.78995418548584
saifulnizam769,LINK,0,0,0,Saiful Nizam #MakeSchoolASaferPlace,0,0,cluster_4,,,,,,,,,,
sayid8964,ETH2,296,2707,962,sayid,0,76,cluster_4,3.0,3.0,4.0,1.0,5.0,6.0,0.0,0.598125696182251,0.13479085266590118,7.448498249053955
sh17443163,BTC,463,8709,28088,さむ🌍❤🧚‍♂️チビさむ出産🐣,0,638,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916
squidgamecoins,ETH,0,0,0,SquidGameCoins,0,0,cluster_4,,,,,,,,,,
tamayan22,ETH,0,0,0,たまやん,0,0,cluster_4,,,,,,,,,,
tarcis,SOL,0,0,0,Tárcis ☀️,0,0,cluster_4,,,,,,,,,,
textosdewilliam,SOL,0,0,0,𝑻𝒆𝒙𝒕𝒐𝒔 💭,0,0,cluster_4,,,,,,,,,,
thalji10,BTC,8,59,330,Thalji,0,156,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
unitedredss1,ETH,530,5021,11908,🇽🇰SHSH🇦🇱,4,409,cluster_4,1.0,2.0,4.0,2.0,6.0,3.0,-0.33,0.008243481628596783,0.3541663587093353,6.940064430236816
valenciacf,SOL,0,0,0,Valencia CF,0,0,cluster_4,,,,,,,,,,
viamaria5,BTC,41,5427,11333,M de Valk,0,51,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.44964131712913513,0.02999430149793625,5.89990234375
vincenz56830093,BTC,10,206,637,Vincenzo,0,40,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7951015830039978,0.14710509777069092,5.717102527618408
whiskycrypto,ETH2,94,705,1559,Whisky & Crypto,2,424,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.17265738546848297,0.20577585697174072,8.414801597595215
yunasharkk,SHIB,0,0,0,💫🌸♤yuna shark♤🌸💫,0,0,cluster_4,,,,,,,,,,
yurivs,SOL,0,0,0,𝐘𝐮𝐫𝐢 𝐕𝐢𝐞𝐢𝐫𝐚 ⚡,0,0,cluster_4,,,,,,,,,,
zgm_edits,SOL,0,0,0,ZGM 💤,0,0,cluster_4,,,,,,,,,,
1tps,DOGE,0,0,0,Bob Levit,0,0,cluster_4,,,,,,,,,,
__binaabinaa,BTC,200,27583,29263,ItsBinaBina✨🌟🌸,2,216,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.23184872046113014,0.20798533409833908,8.992628574371338
ab0_3omar,BTC,221,8137,2725,"عبدالله بن زايد """,1,1003,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
abioduncr700,BTC,4805,92431,115445,Abiodun Sunday #Vbank 1000702911 @Abeg AbiodunCr7,5,1503,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.16131214797496796,0.22015801072120667,4.807905197143555
aceng25393892,SOL,0,0,0,Aceng,0,0,cluster_4,,,,,,,,,,
akitainuasa,SHIB,0,0,0,Akita Inu ASA,0,0,cluster_4,,,,,,,,,,
aliplayer_1,ETH2,0,0,0,Human Person,0,0,cluster_4,,,,,,,,,,
alipnda16,SOL,0,0,0,*•̩̩͙✩•̩̩͙*𝑨𝒍𝒊ღ*•̩̩͙✩•̩̩͙*🌻,0,0,cluster_4,,,,,,,,,,
angryblacklady,LINK,0,0,0,🎅🏿Imani Gandy Cane🎅🏿,0,0,cluster_4,,,,,,,,,,
aspensignals,LINK,0,0,0,AspenSignals,0,0,cluster_4,,,,,,,,,,
atra_akortta26,BTC,218,21581,3112,NARABIGWIN🤑🤑,1,3232,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
auroragilbo,SOL,0,0,0,Aurora Gil Bohórquez,0,0,cluster_4,,,,,,,,,,
b0nitabands,LINK,0,0,0,BIG BONITA 😈♋️😍,0,0,cluster_4,,,,,,,,,,
balmain,DOGE,0,0,0,Balmain,0,0,cluster_4,,,,,,,,,,
bitcoinrhotey,BTC,0,0,0,Rhotey,0,0,cluster_4,,,,,,,,,,
boniapoznyak,BTC,34,89,46,Poznyak Bogdan,0,54,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.832204282283783,0.28845444321632385,5.803006649017334
btcbullaltbear,BTC,1616,13601,26818,SovereignSociety,8,1727,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.16829298436641693,0.24980062246322632,5.650816440582275
caesarsalad99,ETH2,0,0,0,RE-OPEN THE SIZZLERS,0,0,cluster_4,,,,,,,,,,
cagkbc,SHIB,0,0,0,Kılıç,0,0,cluster_4,,,,,,,,,,
cali_cris1,LINK,0,0,0,Wicked Fireball Cris🔥❤️,0,0,cluster_4,,,,,,,,,,
chintupatel0011,BTC,41,27,3339,Chintupatel001,1,46,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5439859628677368,0.11809875071048737,6.10040807723999
choi8haru,BTC,343,15446,15588,Haru Choi,0,638,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9340851902961731,0.25301241874694824,5.768508434295654
cmnucc,LINK,0,0,0,ONU Cambio Climático,0,0,cluster_4,,,,,,,,,,
cocony4,BTC,14,132,90,Wask,1,111,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.556624710559845,0.25765717029571533,5.5023322105407715
coinlermarket,DOGE,0,0,0,COİN MARKET TÜRKİYE,0,0,cluster_4,,,,,,,,,,
cruelmegan,BTC,919,801,672,Cruel Megan,3,738,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0060932207852602005,0.34418708086013794,4.1691203117370605
dacineheadtimes,LINK,0,0,0,THE CINÉHEAD TIMES,0,0,cluster_4,,,,,,,,,,
danbradleywfd,DOGE,0,0,0,Dan Bradley,0,0,cluster_4,,,,,,,,,,
denzadesu,BTC,4,146,462,Denzadesu,0,19,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0019819047302007675,0.4552186131477356,6.298068046569824
dkcrypto13,ETH2,0,0,0,DK,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9808257818222046,0.2541309893131256,5.729124069213867
dogancna,LINK,0,0,0,Doğancan Mavideniz,0,0,cluster_4,,,,,,,,,,
duckmadcat,BTC,47,1330,4712,DuckMadCat,2,191,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5003018975257874,0.2720765769481659,4.455451011657715
emmanuelagunbi4,BTC,6,62,86,NFT.DESK,0,41,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.07522165030241013,0.30011221766471863,5.514532089233398
f87dh,BTC,111,1334,1117,まむ,3,104,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
fanxidols_,LINK,0,0,0,leti 🧸| viendo el internado,0,0,cluster_4,,,,,,,,,,
hmalaguenas,SOL,0,0,0,HUELLAS MALAGUEÑAS🐶🐺,0,0,cluster_4,,,,,,,,,,
hoonstangerine,LINK,0,0,0,nana☆彡 || kinda ia (PAS) || rest buy,0,0,cluster_4,,,,,,,,,,
imyopushaman3,LINK,0,0,0,Yacob,0,0,cluster_4,,,,,,,,,,
irinasm89,BTC,27,642,532,Moli,0,175,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.9756667613983154,0.294001966714859,5.349191665649414
j4cksonmusic,ETH,0,0,0,Big 4,0,0,cluster_4,,,,,,,,,,
jasmineorosco02,SOL,0,0,0,JASMINE 12•10•2021,0,0,cluster_4,,,,,,,,,,
jboyd_tda,LINK,0,0,0,James Boyd,0,0,cluster_4,,,,,,,,,,
jc_free82,LINK,0,0,0,JC,0,0,cluster_4,,,,,,,,,,
kailee_love_,LINK,0,0,0,Kailee Love,0,0,cluster_4,,,,,,,,,,
karaashleynoel1,LINK,0,0,0,Totally Untamed,0,0,cluster_4,,,,,,,,,,
karen_garcia1,LINK,0,0,0,Karen 🍒🍒🍒,0,0,cluster_4,,,,,,,,,,
kevin83052493,BTC,87,1489,1576,$POSTIVE$KEV,2,429,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4481988251209259,0.10138564556837082,6.580338954925537
khelherras,BTC,50,2396,3209,XRKhelhrrs,2,489,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.8047410845756531,0.1774943470954895,4.8579723834991455
ko1a7t1a1r8u,BTC,1211,55935,33393,こう888,8,1450,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
kolapo009_,SOL,0,0,0,Kolapo,0,0,cluster_4,,,,,,,,,,
lacma,SOL,0,0,0,LACMA,0,0,cluster_4,,,,,,,,,,
lauz_sycamores,LINK,0,0,0,Lauz,0,0,cluster_4,,,,,,,,,,
lunainthesea,LINK,0,0,0,Lyn🦋🌸💜,0,0,cluster_4,,,,,,,,,,
lydiabettyyj,ETH,10,129,113,lydiabettyyj,0,130,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7556269764900208,0.14087827503681183,6.415091514587402
lynnettewigmore,BTC,84,1105,0,Lynnette Wigmore,0,569,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
machiko_missufe,BTC,119,14376,6123,🌸Dian_Oktaria🌸,0,3775,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
marty_sofly,BTC,31,125,4934,Marty SoFly,0,237,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6002005934715271,0.15218409895896912,5.357705593109131
matija_kur,BTC,14,85,1638,Matija.k,0,114,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0018084871117025614,0.31108424067497253,4.7168779373168945
mdshoha03142908,BTC,0,0,0,Sk Shohag,0,0,cluster_4,,,,,,,,,,
mehmetz73805341,BTC,0,1,1,Mehmet ÖZGÜN,0,1,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805
mihayana96,BTC,3,6,3,Yana Mihaylova,0,79,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8613841533660889,0.16868332028388977,5.106908321380615
mukhtarkunty,SOL,0,0,0,El kunty,0,0,cluster_4,,,,,,,,,,
munhacnh,SOL,0,0,0,Munh - 2.0 Spoiler Content,0,0,cluster_4,,,,,,,,,,
nicolacostanzi2,BTC,16,834,1010,Nicola Costanzi,0,110,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.2850305438041687,0.20326779037714005,5.950790166854858
ombbhelp,LINK,0,0,0,RATECARD PP = ISI DATA DI PINNED.,0,0,cluster_4,,,,,,,,,,
oraretiiiii,DOGE,0,0,0,Intan Nur'aini,0,0,cluster_4,,,,,,,,,,
pauliinha_meelo,SOL,0,0,0,"Paulinha 40,06% •🐺•⚓•🐝/🥣•🍸/🕵️•🎓",0,0,cluster_4,,,,,,,,,,
pcyvern,LINK,0,0,0,bella,0,0,cluster_4,,,,,,,,,,
phoenix_the_iii,BTC,582,15125,24565,Monsieur Lapadite,1,1144,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5003018975257874,0.2720765769481659,4.455451011657715
pretty_wangi,BTC,114,2247,1119,Pretty Rich Wangi,0,508,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
publichappines1,LINK,0,0,0,PUBLIC HAPPINESS,0,0,cluster_4,,,,,,,,,,
queen_allro7,BTC,418,9466,979,ابتسامتي« انوثتي™€♌,0,1005,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
richdwarvesnft,LINK,0,0,0,Rich Dwarves Tribe,0,0,cluster_4,,,,,,,,,,
rosalejos_ana,BTC,40,390,1286,AnaRose,0,309,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9525632858276367,0.2859148681163788,5.041194438934326
royandreas08,LINK,0,0,0,Hong | 🌊 🏖 🌞,0,0,cluster_4,,,,,,,,,,
samjrmoya,SHIB,0,0,0,Samuel Moya ($UDOG) 💎,0,0,cluster_4,,,,,,,,,,
sebcryptotrades,BTC,125,2722,26524,Sebastien,1,44,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.6349217494328817,0.18555985391139984,6.679869174957275
seize_lp,SHIB,0,0,0,seiZe LP,0,0,cluster_4,,,,,,,,,,
shibitobans,LINK,0,0,0,deadman 死人,0,0,cluster_4,,,,,,,,,,
sig1010sig,BTC,84,7229,11973,SIGSIG,1,76,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,,,
sjdonohoe,BTC,0,0,0,Steven James Donohoe,0,0,cluster_4,,,,,,,,,,
smtongn,BTC,4,136,897,Fai la tua vita!,0,279,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4656951129436493,0.21994443237781525,10.097848892211914
stevenjpierre01,BTC,129,202,395,Steven Pier,0,447,cluster_4,3.0,3.0,2.0,1.0,3.0,6.0,0.0,0.9859326680501302,0.3968476156393687,6.338307062784831
texasholtom,BTC,1,8,3,Dylan Holtom,0,26,cluster_4,1.0,2.0,2.0,2.0,4.0,3.0,-0.33,0.6456560492515564,0.14889603853225708,6.264550685882568
titocoach1988,LINK,0,0,0,🟢Tito Coach🐬,0,0,cluster_4,,,,,,,,,,
tkesmalls,ETH,0,0,0,TKEsmalls.eth,0,0,cluster_4,,,,,,,,,,
tobleresse_,BTC,8065,51160,557,meeno,30,1599,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.12428475171327591,0.239887535572052,5.1552205085754395
tommyavalanche,DOGE,0,0,0,tommyava.eth | Tiger Backwoods,0,0,cluster_4,,,,,,,,,,
trainthevillian,BTC,0,73,2,Trainwreck,0,1,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.27714377641677856,0.10806450992822647,5.519455432891846
tree_call,BTC,4,32,118,grey,0,70,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.54982590675354,0.07897404581308365,5.044060230255127
ugoccie,LINK,0,0,0,UGOCHI,0,0,cluster_4,,,,,,,,,,
ugur_sahin_54,BTC,25,1447,3217,uğur şahin,0,234,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7198358178138733,0.2277924120426178,6.474235534667969
uquidcard,DOGE,0,0,0,UQUID,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
w1ndy_zx,BTC,0,33,20,w1ndy,0,52,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.575378954410553,0.15075795352458954,6.406480312347412
wolfofcrypto89,BTC,1893,72723,115333,Crypto-World,26,838,cluster_4,5.0,5.0,1.0,1.0,2.0,10.0,0.0,0.503759765997529,0.24461048655211926,5.997637748718262
xuanvinhracing,LINK,0,0,0,Rage NFS No Limits-Pro racer,0,0,cluster_4,,,,,,,,,,
xxlpromo_,LINK,0,0,0,XXL Promotions,0,0,cluster_4,,,,,,,,,,
0xch3f,ETH,150,1683,823,𝙷𝙰𝙿Ξ𝙱𝙴𝙰𝚂𝚃 | 𝙺𝙰𝚃 𝚂𝚃𝙰𝙽 𝙰𝙲𝙲𝙾𝚄𝙽𝚃,0,144,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
_carcollective,SOL,0,0,0,Car Collective - FINAL PRESALE 0.25 SOL,0,0,cluster_4,,,,,,,,,,
agamapoint,BTC,319,1209,6688,Agama Point,1,756,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
ajisaferukayat1,BTC,1,26,19,Ajisafe Rukayat,0,64,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
allyhope214,LINK,0,0,0,Ally Hope,0,0,cluster_4,,,,,,,,,,
aommnrc,BTC,35,38191,7087,𝗮𝗼𝗺,5,763,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
armadores_cl,BTC,598,3289,2136,Armadores,18,1703,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
artistfarazz,LINK,0,0,0,MS Faraz,0,0,cluster_4,,,,,,,,,,
